"Reference","Year","Month","Season","bay_segment","Longitude","Latitude","ScoreNumTaxa","ScoreShannon","ScoreTaxaSelect","ScoreTaxaBenthic","ScoreNumGuilds","TBNI_Score"
"TBM2011020102",2011,2,"Winter","MTB",-82.5994,27.829633,5,2,7,5,5,48
"TBM2011020105",2011,2,"Winter","MTB",-82.62365,27.8504,2,3,0,2,5,24
"TBM2011020106",2011,2,"Winter","MTB",-82.616516,27.846033,2,4,0,2,2,20
"TBM2011020202",2011,2,"Winter","LTB",-82.62505,27.59015,0,0,0,0,0,0
"TBM2011020204",2011,2,"Winter","LTB",-82.560733,27.612016,7,5,10,7,8,74
"TBM2011020205",2011,2,"Winter","LTB",-82.5824,27.596916,4,2,7,4,5,44
"TBM2011020207",2011,2,"Winter","LTB",-82.658466,27.522416,7,1,10,6,5,58
"TBM2011020301",2011,2,"Winter","HB",-82.48335,27.857366,6,1,10,4,8,58
"TBM2011020305",2011,2,"Winter","OTB",-82.58145,27.831116,2,2,0,2,5,22
"TBM2011020306",2011,2,"Winter","OTB",-82.537516,27.867733,8,2,10,8,10,76
"TBM2011020501",2011,2,"Winter","LTB",-82.680133,27.516683,4,1,10,4,5,48
"TBM2011020601",2011,2,"Winter","HB",-82.396366,27.81405,6,5,10,7,5,66
"TBM2011020602",2011,2,"Winter","HB",-82.411383,27.808316,5,8,10,4,5,64
"TBM2011020603",2011,2,"Winter","MTB",-82.444766,27.804833,2,4,0,2,5,26
"TBM2011020801",2011,2,"Winter","MTB",-82.520066,27.706033,1,0,3,1,2,14
"TBM2011020802",2011,2,"Winter","MTB",-82.472183,27.730266,0,0,0,0,0,0
"TBM2011020804",2011,2,"Winter","MTB",-82.500216,27.71845,5,7,7,5,5,58
"TBM2011020805",2011,2,"Winter","MTB",-82.515083,27.697116,8,1,10,7,5,62
"TBM2011020903",2011,2,"Winter","OTB",-82.569633,27.972,3,6,7,3,8,54
"TBM2011020905",2011,2,"Winter","OTB",-82.62585,28.003666,2,6,3,2,8,42
"TBM2011021105",2011,2,"Winter","LTB",-82.687583,27.644566,5,5,7,4,8,58
"TBM2011021202",2011,2,"Winter","OTB",-82.65885,27.911283,3,5,0,4,5,34
"TBM2011021302",2011,2,"Winter","OTB",-82.540683,27.9434,4,2,7,4,8,50
"TBM2011021304",2011,2,"Winter","OTB",-82.611683,27.972583,1,0,3,1,2,14
"TBM2011021305",2011,2,"Winter","OTB",-82.633916,27.992066,2,4,7,2,2,34
"TBM2011021306",2011,2,"Winter","OTB",-82.653016,27.9669,1,0,0,1,2,8
"TBM2011021307",2011,2,"Winter","OTB",-82.616683,27.881766,5,8,7,6,5,62
"TBM2011024310",2011,2,"Winter","HB",-82.404483,27.876366,8,2,10,6,10,72
"TBM2011024311",2011,2,"Winter","HB",-82.436866,27.876683,4,8,0,3,8,46
"TBM2011030201",2011,3,"Winter","HB",-82.432816,27.897033,9,3,7,10,5,68
"TBM2011030202",2011,3,"Winter","HB",-82.462416,27.916316,6,9,7,6,8,72
"TBM2011030204",2011,3,"Winter","HB",-82.485716,27.871366,10,1,10,10,5,72
"TBM2011030301",2011,3,"Winter","MTB",-82.554083,27.831633,0,0,0,0,0,0
"TBM2011030302",2011,3,"Winter","OTB",-82.552416,27.857766,0,0,0,0,0,0
"TBM2011030303",2011,3,"Winter","OTB",-82.6008,27.871333,1,0,0,1,2,8
"TBM2011030503",2011,3,"Winter","MTB",-82.608966,27.806216,1,0,0,0,2,6
"TBM2011030504",2011,3,"Winter","MTB",-82.624833,27.839466,0,0,0,0,0,0
"TBM2011030602",2011,3,"Winter","OTB",-82.638316,27.967766,0,0,0,0,0,0
"TBM2011030603",2011,3,"Winter","OTB",-82.671416,27.9172,5,6,7,3,10,62
"TBM2011030605",2011,3,"Winter","OTB",-82.6402,27.896283,8,6,10,9,8,82
"TBM2011030606",2011,3,"Winter","OTB",-82.6199,27.8828,5,8,7,5,5,60
"TBM2011030608",2011,3,"Winter","OTB",-82.531616,27.923516,2,6,3,3,5,38
"TBM2011030609",2011,3,"Winter","OTB",-82.549866,27.955866,2,5,0,2,8,34
"TBM2011030905",2011,3,"Winter","LTB",-82.573516,27.609133,2,3,3,1,5,28
"TBM2011030906",2011,3,"Winter","LTB",-82.5936,27.5786,8,4,10,7,8,74
"TBM2011030907",2011,3,"Winter","LTB",-82.622216,27.562316,10,3,10,8,8,78
"TBM2011031102",2011,3,"Winter","HB",-82.396516,27.814733,3,2,3,2,8,36
"TBM2011031104",2011,3,"Winter","MTB",-82.4757,27.820916,3,2,7,2,5,38
"TBM2011031105",2011,3,"Winter","MTB",-82.488416,27.815466,5,9,10,5,5,68
"TBM2011031107",2011,3,"Winter","MTB",-82.52145,27.69335,9,1,10,9,8,74
"TBM2011031108",2011,3,"Winter","MTB",-82.518016,27.673116,8,6,10,6,10,80
"TBM2011031109",2011,3,"Winter","MTB",-82.515266,27.67155,4,5,3,3,8,46
"TBM2011031201",2011,3,"Winter","OTB",-82.70225,27.924483,6,6,7,5,8,64
"TBM2011031204",2011,3,"Winter","OTB",-82.657533,28.001816,9,7,10,7,10,86
"TBM2011034116",2011,3,"Winter","HB",-82.413833,27.936116,5,4,0,4,5,36
"TBM2011034408",2011,3,"Winter","HB",-82.405116,27.834266,1,0,0,1,2,8
"TBM2011034409",2011,3,"Winter","HB",-82.431583,27.82815,2,4,7,2,2,34
"TBM2011040402",2011,4,"Spring","OTB",-82.531516,27.92445,5,4,3,3,10,50
"TBM2011040403",2011,4,"Spring","OTB",-82.54585,27.947833,2,5,3,3,3,32
"TBM2011040406",2011,4,"Spring","OTB",-82.601533,27.975566,8,6,10,8,7,78
"TBM2011040407",2011,4,"Spring","OTB",-82.5619,27.979216,8,5,3,6,10,64
"TBM2011040501",2011,4,"Spring","HB",-82.403233,27.864083,3,3,3,3,5,34
"TBM2011040504",2011,4,"Spring","HB",-82.397333,27.845666,10,10,10,10,10,100
"TBM2011040505",2011,4,"Spring","MTB",-82.426383,27.785183,2,6,0,2,3,26
"TBM2011040605",2011,4,"Spring","LTB",-82.7064,27.624333,0,0,0,0,0,0
"TBM2011040606",2011,4,"Spring","LTB",-82.646633,27.679633,2,3,0,2,3,20
"TBM2011040701",2011,4,"Spring","HB",-82.489483,27.907416,9,6,10,8,10,86
"TBM2011040704",2011,4,"Spring","MTB",-82.496483,27.822083,8,4,7,7,10,72
"TBM2011040705",2011,4,"Spring","MTB",-82.529466,27.8335,2,3,0,2,7,28
"TBM2011040707",2011,4,"Spring","HB",-82.441283,27.830833,2,4,0,2,5,26
"TBM2011040801",2011,4,"Spring","OTB",-82.684116,27.991016,7,5,10,5,10,74
"TBM2011040803",2011,4,"Spring","OTB",-82.629383,27.9108,5,4,3,4,7,46
"TBM2011040804",2011,4,"Spring","OTB",-82.667766,28.016666,10,10,10,8,10,96
"TBM2011041001",2011,4,"Spring","LTB",-82.557633,27.646016,2,5,0,1,3,22
"TBM2011041004",2011,4,"Spring","MTB",-82.4767,27.750266,8,6,7,9,7,74
"TBM2011041005",2011,4,"Spring","MTB",-82.48505,27.74065,5,10,3,5,7,60
"TBM2011041103",2011,4,"Spring","LTB",-82.725616,27.52745,7,7,3,6,7,60
"TBM2011041104",2011,4,"Spring","LTB",-82.708416,27.50405,6,1,3,5,10,50
"TBM2011041105",2011,4,"Spring","LTB",-82.59715,27.565333,9,9,10,10,7,90
"TBM2011041201",2011,4,"Spring","MTB",-82.604733,27.8324,0,0,3,0,0,6
"TBM2011041203",2011,4,"Spring","MTB",-82.610116,27.840666,10,4,10,7,10,82
"TBM2011041206",2011,4,"Spring","OTB",-82.606816,27.8737,10,10,10,10,10,100
"TBM2011041208",2011,4,"Spring","OTB",-82.61815,27.882066,9,7,7,9,7,78
"TBM2011044401",2011,4,"Spring","HB",-82.40665,27.8499,7,10,10,5,8,80
"TBM2011050405",2011,5,"Spring","LTB",-82.634166,27.551166,2,7,0,2,3,28
"TBM2011050504",2011,5,"Spring","LTB",-82.733166,27.534216,0,0,0,0,0,0
"TBM2011050602",2011,5,"Spring","HB",-82.482733,27.8908,10,4,3,7,10,68
"TBM2011050604",2011,5,"Spring","MTB",-82.518733,27.826783,8,6,7,8,7,72
"TBM2011050701",2011,5,"Spring","MTB",-82.491016,27.72295,8,8,3,7,10,72
"TBM2011050702",2011,5,"Spring","MTB",-82.496633,27.709916,8,8,7,9,7,78
"TBM2011050703",2011,5,"Spring","MTB",-82.5061,27.680316,10,8,10,10,10,96
"TBM2011050704",2011,5,"Spring","MTB",-82.533366,27.683816,8,4,0,5,10,54
"TBM2011050801",2011,5,"Spring","OTB",-82.603616,27.864983,5,2,7,5,10,58
"TBM2011050802",2011,5,"Spring","OTB",-82.58815,27.84355,10,6,10,10,10,92
"TBM2011050805",2011,5,"Spring","OTB",-82.53865,27.86505,10,6,3,9,10,76
"TBM2011050807",2011,5,"Spring","OTB",-82.5345,27.8826,8,8,10,9,7,84
"TBM2011051003",2011,5,"Spring","MTB",-82.634016,27.70775,0,0,0,0,0,0
"TBM2011051101",2011,5,"Spring","OTB",-82.628116,27.892116,6,5,3,5,10,58
"TBM2011051106",2011,5,"Spring","OTB",-82.6752,28.0022,10,7,10,10,10,94
"TBM2011051203",2011,5,"Spring","HB",-82.410016,27.81835,2,2,0,2,5,22
"TBM2011051204",2011,5,"Spring","HB",-82.395233,27.815216,2,4,3,1,2,24
"TBM2011051205",2011,5,"Spring","HB",-82.40665,27.886833,4,5,3,4,5,42
"TBM2011051206",2011,5,"Spring","HB",-82.4072,27.889016,6,3,0,5,10,48
"TBM2011051207",2011,5,"Spring","HB",-82.414316,27.951416,10,9,10,10,10,98
"TBM2011051209",2011,5,"Spring","HB",-82.3903,27.946316,10,5,7,6,10,76
"TBM2011051301",2011,5,"Spring","OTB",-82.619416,28.0088,2,5,0,1,7,30
"TBM2011051302",2011,5,"Spring","OTB",-82.572683,27.962833,6,6,3,5,10,60
"TBM2011051303",2011,5,"Spring","OTB",-82.546383,27.954566,10,8,10,10,7,90
"TBM2011051304",2011,5,"Spring","OTB",-82.5366,27.900266,6,10,7,6,7,72
"TBM2011051308",2011,5,"Spring","OTB",-82.723533,27.95045,3,3,3,0,7,32
"TBM2011060103",2011,6,"Summer","LTB",-82.562316,27.607766,7,6,10,8,7,76
"TBM2011060304",2011,6,"Summer","LTB",-82.688016,27.514433,4,6,0,3,7,40
"TBM2011060502",2011,6,"Summer","OTB",-82.638416,27.905966,6,4,10,6,10,72
"TBM2011060505",2011,6,"Summer","OTB",-82.655166,28.01585,5,1,5,4,10,50
"TBM2011060506",2011,6,"Summer","OTB",-82.629066,28.006416,2,6,2,2,3,30
"TBM2011060701",2011,6,"Summer","HB",-82.394433,27.8215,8,10,8,9,10,90
"TBM2011060703",2011,6,"Summer","HB",-82.41035,27.848433,2,2,0,1,3,16
"TBM2011060704",2011,6,"Summer","HB",-82.429383,27.86425,2,4,2,1,7,32
"TBM2011060706",2011,6,"Summer","HB",-82.416066,27.92665,1,0,0,2,0,6
"TBM2011060803",2011,6,"Summer","LTB",-82.733083,27.53405,2,6,10,2,10,60
"TBM2011061004",2011,6,"Summer","LTB",-82.679416,27.662616,5,7,0,4,10,52
"TBM2011061101",2011,6,"Summer","OTB",-82.690066,28.02755,8,4,10,5,10,74
"TBM2011061103",2011,6,"Summer","OTB",-82.68225,27.962683,0,0,0,0,0,0
"TBM2011061104",2011,6,"Summer","OTB",-82.708133,27.95845,5,10,8,2,10,70
"TBM2011061106",2011,6,"Summer","OTB",-82.68405,27.916433,6,7,5,5,10,66
"TBM2011061203",2011,6,"Summer","OTB",-82.542183,27.863916,4,6,5,4,3,44
"TBM2011061301",2011,6,"Summer","MTB",-82.617466,27.7816,5,9,0,6,7,54
"TBM2011061302",2011,6,"Summer","MTB",-82.62125,27.85515,2,7,2,2,7,40
"TBM2011061303",2011,6,"Summer","MTB",-82.622733,27.840966,1,1,0,0,0,4
"TBM2011061304",2011,6,"Summer","MTB",-82.603166,27.838,1,5,2,1,3,24
"TBM2011061305",2011,6,"Summer","MTB",-82.6069,27.826366,6,7,2,4,10,58
"TBM2011061401",2011,6,"Summer","HB",-82.4341,27.89685,10,9,10,10,10,98
"TBM2011061402",2011,6,"Summer","HB",-82.481766,27.89045,8,6,2,8,10,68
"TBM2011061403",2011,6,"Summer","HB",-82.468266,27.842916,1,5,5,2,0,26
"TBM2011061404",2011,6,"Summer","MTB",-82.480683,27.821183,6,8,2,6,10,64
"TBM2011061405",2011,6,"Summer","MTB",-82.502466,27.825683,4,4,0,3,10,42
"TBM2011070101",2011,7,"Summer","HB",-82.417483,27.80505,0,0,0,0,0,0
"TBM2011070102",2011,7,"Summer","MTB",-82.4226,27.777983,4,10,8,3,7,64
"TBM2011070107",2011,7,"Summer","MTB",-82.516866,27.706533,2,5,0,2,7,32
"TBM2011070108",2011,7,"Summer","MTB",-82.489583,27.71955,7,7,5,7,10,72
"TBM2011070109",2011,7,"Summer","MTB",-82.48065,27.741866,9,9,10,8,10,92
"TBM2011070301",2011,7,"Summer","OTB",-82.5941,27.876916,8,2,10,9,7,72
"TBM2011070306",2011,7,"Summer","OTB",-82.53485,27.920383,10,5,10,10,10,90
"TBM2011070501",2011,7,"Summer","MTB",-82.5168,27.672216,8,9,8,8,10,86
"TBM2011070504",2011,7,"Summer","MTB",-82.512733,27.6965,6,5,5,6,7,58
"TBM2011070506",2011,7,"Summer","MTB",-82.51345,27.705833,5,8,8,5,7,66
"TBM2011070603",2011,7,"Summer","OTB",-82.583016,27.8358,6,8,8,7,7,72
"TBM2011070605",2011,7,"Summer","MTB",-82.598366,27.799283,0,0,0,0,0,0
"TBM2011070606",2011,7,"Summer","MTB",-82.616966,27.819333,1,4,2,0,0,14
"TBM2011070607",2011,7,"Summer","OTB",-82.583166,27.831683,4,8,2,4,7,50
"TBM2011070608",2011,7,"Summer","OTB",-82.554633,27.8484,7,7,8,6,7,70
"TBM2011070801",2011,7,"Summer","OTB",-82.59695,27.974216,3,8,5,4,7,54
"TBM2011070802",2011,7,"Summer","OTB",-82.612683,27.98825,5,2,5,6,7,50
"TBM2011070803",2011,7,"Summer","OTB",-82.61755,27.99175,4,3,0,3,3,26
"TBM2011070804",2011,7,"Summer","OTB",-82.679033,28.002666,6,5,10,5,7,66
"TBM2011070806",2011,7,"Summer","OTB",-82.68315,28.0168,10,7,10,10,10,94
"TBM2011070807",2011,7,"Summer","OTB",-82.722083,27.94595,7,9,10,5,10,82
"TBM2011071002",2011,7,"Summer","LTB",-82.564616,27.609033,10,10,10,10,7,94
"TBM2011071003",2011,7,"Summer","LTB",-82.565166,27.6091,1,3,0,1,3,16
"TBM2011071004",2011,7,"Summer","LTB",-82.59495,27.598733,1,6,0,2,3,24
"TBM2011071102",2011,7,"Summer","HB",-82.403583,27.872333,3,8,0,4,3,36
"TBM2011071103",2011,7,"Summer","HB",-82.43505,27.897216,1,2,0,0,3,12
"TBM2011071105",2011,7,"Summer","HB",-82.483983,27.873616,2,4,0,2,7,30
"TBM2011071204",2011,7,"Summer","LTB",-82.698466,27.630083,2,6,3,1,10,44
"TBM2011071205",2011,7,"Summer","LTB",-82.681283,27.65385,8,10,10,9,7,88
"TBM2011080101",2011,8,"Summer","HB",-82.4379,27.8664,3,1,2,2,7,30
"TBM2011080104",2011,8,"Summer","MTB",-82.454116,27.765466,2,3,0,2,3,20
"TBM2011080105",2011,8,"Summer","MTB",-82.434533,27.7671,8,10,8,9,7,84
"TBM2011080107",2011,8,"Summer","HB",-82.417366,27.805016,0,0,2,0,0,4
"TBM2011080108",2011,8,"Summer","HB",-82.407316,27.8116,2,4,0,1,7,28
"TBM2011080202",2011,8,"Summer","MTB",-82.634616,27.7258,1,5,0,1,3,20
"TBM2011080401",2011,8,"Summer","MTB",-82.53245,27.68805,0,0,0,0,0,0
"TBM2011080404",2011,8,"Summer","MTB",-82.544416,27.665916,2,8,0,3,3,32
"TBM2011080405",2011,8,"Summer","MTB",-82.48835,27.739883,5,10,5,4,10,68
"TBM2011080406",2011,8,"Summer","MTB",-82.476316,27.72445,3,5,2,2,7,38
"TBM2011080408",2011,8,"Summer","MTB",-82.4679,27.71135,4,7,5,4,10,60
"TBM2011080409",2011,8,"Summer","MTB",-82.510383,27.698966,6,9,2,6,7,60
"TBM2011080410",2011,8,"Summer","MTB",-82.508033,27.677,9,8,10,7,10,88
"TBM2011080504",2011,8,"Summer","LTB",-82.6039,27.586183,8,8,10,9,10,90
"TBM2011080601",2011,8,"Summer","OTB",-82.53915,27.88085,7,1,2,5,10,50
"TBM2011080603",2011,8,"Summer","MTB",-82.563583,27.829133,0,0,0,0,0,0
"TBM2011080604",2011,8,"Summer","MTB",-82.614483,27.8058,1,5,2,1,3,24
"TBM2011080606",2011,8,"Summer","MTB",-82.606066,27.792033,6,7,2,5,7,54
"TBM2011080703",2011,8,"Summer","OTB",-82.65765,28.001933,6,10,8,6,7,74
"TBM2011080704",2011,8,"Summer","OTB",-82.6549,28.00835,5,7,5,5,7,58
"TBM2011080803",2011,8,"Summer","HB",-82.4118,27.94415,4,5,5,4,7,50
"TBM2011081203",2011,8,"Summer","LTB",-82.673683,27.64815,8,8,3,5,10,68
"TBM2011081205",2011,8,"Summer","LTB",-82.679616,27.644583,10,6,3,10,10,78
"TBM2011081207",2011,8,"Summer","LTB",-82.678133,27.650383,7,10,10,8,7,84
"TBM2011081401",2011,8,"Summer","OTB",-82.618966,28.00295,3,6,5,2,10,52
"TBM2011081402",2011,8,"Summer","OTB",-82.6432,28.017716,5,5,10,4,7,62
"TBM2011081403",2011,8,"Summer","OTB",-82.6503,27.966483,3,8,0,4,7,44
"TBM2011081404",2011,8,"Summer","OTB",-82.687033,27.918383,5,1,8,3,7,48
"TBM2011081405",2011,8,"Summer","OTB",-82.640516,27.912683,1,4,0,1,7,26
"TBM2011081406",2011,8,"Summer","OTB",-82.604033,27.878383,0,0,0,0,0,0
"TBM2011090101",2011,9,"Summer","MTB",-82.515766,27.6718,4,2,0,4,7,34
"TBM2011090104",2011,9,"Summer","LTB",-82.571183,27.622083,4,9,3,4,10,60
"TBM2011090402",2011,9,"Summer","MTB",-82.6344,27.718516,8,8,10,8,7,82
"TBM2011090603",2011,9,"Summer","OTB",-82.643233,27.90965,5,4,2,4,10,50
"TBM2011090605",2011,9,"Summer","OTB",-82.61105,28.003633,3,7,5,1,3,38
"TBM2011090606",2011,9,"Summer","OTB",-82.655816,28.0107,3,4,8,3,7,50
"TBM2011090607",2011,9,"Summer","OTB",-82.691416,28.03065,2,6,5,1,7,42
"TBM2011090608",2011,9,"Summer","OTB",-82.680416,27.998533,5,6,2,4,10,54
"TBM2011090704",2011,9,"Summer","LTB",-82.673716,27.519766,6,8,7,6,7,68
"TBM2011090801",2011,9,"Summer","MTB",-82.51105,27.711683,5,8,2,6,10,62
"TBM2011090802",2011,9,"Summer","MTB",-82.490883,27.726433,1,5,2,0,7,30
"TBM2011090803",2011,9,"Summer","HB",-82.435433,27.775683,1,1,0,1,3,12
"TBM2011090806",2011,9,"Summer","MTB",-82.464866,27.7481,6,2,5,6,7,52
"TBM2011090902",2011,9,"Summer","HB",-82.448283,27.93075,4,3,0,3,7,34
"TBM2011090904",2011,9,"Summer","HB",-82.417083,27.95155,3,4,2,3,7,38
"TBM2011090905",2011,9,"Summer","HB",-82.433416,27.936733,0,0,0,0,0,0
"TBM2011091003",2011,9,"Summer","OTB",-82.626366,27.910683,8,7,10,8,10,86
"TBM2011091004",2011,9,"Summer","OTB",-82.530533,27.923866,2,6,0,3,3,28
"TBM2011091102",2011,9,"Summer","OTB",-82.54585,27.8585,8,6,10,8,10,84
"TBM2011091103",2011,9,"Summer","OTB",-82.545383,27.846733,5,7,8,6,7,66
"TBM2011091105",2011,9,"Summer","HB",-82.482533,27.87785,6,5,8,8,7,68
"TBM2011091107",2011,9,"Summer","MTB",-82.620733,27.8099,4,7,0,4,7,44
"TBM2011091402",2011,9,"Summer","OTB",-82.600933,27.8751,9,1,5,6,10,62
"TBM2011091403",2011,9,"Summer","MTB",-82.58295,27.827283,1,5,0,1,3,20
"TBM2011094504",2011,9,"Summer","HB",-82.474733,27.928216,3,8,8,4,7,60
"TBM2011100103",2011,10,"Fall","OTB",-82.614316,27.88545,6,2,2,7,10,54
"TBM2011100105",2011,10,"Fall","OTB",-82.557883,27.938716,4,1,2,2,7,32
"TBM2011100106",2011,10,"Fall","OTB",-82.603933,27.9761,7,6,5,8,10,72
"TBM2011100107",2011,10,"Fall","OTB",-82.569566,27.971866,9,9,8,9,10,90
"TBM2011100108",2011,10,"Fall","OTB",-82.564816,27.967933,9,6,5,10,7,74
"TBM2011100202",2011,10,"Fall","MTB",-82.4366,27.767633,2,4,2,3,3,28
"TBM2011100205",2011,10,"Fall","HB",-82.43495,27.863633,1,3,2,2,5,26
"TBM2011100207",2011,10,"Fall","HB",-82.434533,27.896783,3,5,0,2,5,30
"TBM2011100301",2011,10,"Fall","MTB",-82.540533,27.667616,9,7,5,8,10,78
"TBM2011100302",2011,10,"Fall","MTB",-82.517866,27.696216,5,6,2,5,10,56
"TBM2011100303",2011,10,"Fall","MTB",-82.483616,27.72235,1,4,0,2,0,14
"TBM2011100304",2011,10,"Fall","MTB",-82.4734,27.7154,1,4,0,2,3,20
"TBM2011100402",2011,10,"Fall","LTB",-82.699733,27.6304,3,6,0,3,5,34
"TBM2011100706",2011,10,"Fall","LTB",-82.626866,27.559416,5,8,2,4,10,58
"TBM2011100802",2011,10,"Fall","MTB",-82.628383,27.757183,1,5,0,2,3,22
"TBM2011100803",2011,10,"Fall","MTB",-82.626683,27.80415,4,6,2,4,7,46
"TBM2011100806",2011,10,"Fall","OTB",-82.589783,27.869166,1,3,0,1,3,16
"TBM2011100807",2011,10,"Fall","OTB",-82.534983,27.871333,7,2,10,8,7,68
"TBM2011101003",2011,10,"Fall","OTB",-82.69115,27.985316,7,9,10,6,10,84
"TBM2011101006",2011,10,"Fall","OTB",-82.626483,28.00025,5,6,5,5,10,62
"TBM2011101101",2011,10,"Fall","OTB",-82.538216,27.83865,1,1,2,1,7,24
"TBM2011101102",2011,10,"Fall","MTB",-82.5177,27.8249,4,9,5,5,7,60
"TBM2011101103",2011,10,"Fall","MTB",-82.496583,27.825366,9,5,10,9,3,72
"TBM2011101104",2011,10,"Fall","HB",-82.4359,27.822233,1,4,0,1,5,22
"TBM2011101105",2011,10,"Fall","HB",-82.431516,27.822283,4,1,5,2,10,44
"TBM2011101405",2011,10,"Fall","LTB",-82.5508,27.650666,8,6,2,7,8,62
"TBM2011104114",2011,10,"Fall","HB",-82.41575,27.939083,1,4,0,1,2,16
"TBM2011110102",2011,11,"Fall","MTB",-82.5099,27.6984,3,2,5,3,7,40
"TBM2011110105",2011,11,"Fall","LTB",-82.5612,27.602966,10,10,10,10,10,100
"TBM2011110106",2011,11,"Fall","LTB",-82.565116,27.6047,2,6,2,2,5,34
"TBM2011110201",2011,11,"Fall","MTB",-82.471666,27.718033,7,6,2,6,10,62
"TBM2011110202",2011,11,"Fall","MTB",-82.473616,27.75485,3,7,0,4,3,34
"TBM2011110203",2011,11,"Fall","MTB",-82.44545,27.76495,5,8,8,6,7,68
"TBM2011110204",2011,11,"Fall","HB",-82.397216,27.816366,5,7,2,5,8,54
"TBM2011110206",2011,11,"Fall","HB",-82.482833,27.856683,10,10,8,10,10,96
"TBM2011110207",2011,11,"Fall","HB",-82.484116,27.8584,10,10,8,10,10,96
"TBM2011110208",2011,11,"Fall","HB",-82.482883,27.858066,1,4,2,2,5,28
"TBM2011110306",2011,11,"Fall","OTB",-82.590066,27.878366,6,3,2,7,3,42
"TBM2011110307",2011,11,"Fall","OTB",-82.533766,27.884133,4,6,5,5,7,54
"TBM2011110401",2011,11,"Fall","LTB",-82.647133,27.679133,1,4,0,1,5,22
"TBM2011110402",2011,11,"Fall","LTB",-82.6474,27.678966,3,7,0,3,8,42
"TBM2011110403",2011,11,"Fall","LTB",-82.6748,27.65435,7,8,5,8,8,72
"TBM2011110502",2011,11,"Fall","HB",-82.434,27.863533,1,4,0,2,2,18
"TBM2011110507",2011,11,"Fall","HB",-82.414683,27.952416,0,0,0,0,0,0
"TBM2011110703",2011,11,"Fall","OTB",-82.531583,27.872883,3,4,0,4,7,36
"TBM2011110704",2011,11,"Fall","OTB",-82.537066,27.878183,4,8,0,4,7,46
"TBM2011110706",2011,11,"Fall","MTB",-82.552516,27.828166,1,4,2,2,3,24
"TBM2011110904",2011,11,"Fall","LTB",-82.587016,27.602316,5,2,0,6,8,42
"TBM2011111001",2011,11,"Fall","OTB",-82.617983,27.970216,3,7,2,3,10,50
"TBM2011111002",2011,11,"Fall","OTB",-82.6223,27.993083,5,6,5,5,7,56
"TBM2011111003",2011,11,"Fall","OTB",-82.654083,28.00845,6,7,5,6,10,68
"TBM2011111005",2011,11,"Fall","OTB",-82.687133,27.970816,5,10,10,6,10,82
"TBM2011111007",2011,11,"Fall","OTB",-82.68855,27.92095,7,9,8,8,10,84
"TBM2011111009",2011,11,"Fall","OTB",-82.5666,27.964666,8,8,5,8,7,72
"TBM2011120101",2011,12,"Winter","OTB",-82.679133,27.999783,6,5,3,5,8,54
"TBM2011120102",2011,12,"Winter","OTB",-82.684716,27.98295,0,0,0,0,0,0
"TBM2011120103",2011,12,"Winter","OTB",-82.718183,27.955316,2,4,7,2,2,34
"TBM2011120104",2011,12,"Winter","OTB",-82.721833,27.952016,7,8,7,7,8,74
"TBM2011120105",2011,12,"Winter","OTB",-82.541283,27.8879,2,4,0,2,5,26
"TBM2011120204",2011,12,"Winter","MTB",-82.638133,27.74115,5,6,3,5,8,54
"TBM2011120401",2011,12,"Winter","LTB",-82.705066,27.521783,10,10,3,10,10,86
"TBM2011120402",2011,12,"Winter","LTB",-82.69425,27.52755,1,0,0,1,2,8
"TBM2011120406",2011,12,"Winter","LTB",-82.589683,27.589566,8,5,0,8,5,52
"TBM2011120407",2011,12,"Winter","LTB",-82.583316,27.591083,6,7,3,6,8,60
"TBM2011120501",2011,12,"Winter","HB",-82.4873,27.89525,7,6,7,7,10,74
"TBM2011120502",2011,12,"Winter","HB",-82.482983,27.9247,6,8,7,7,8,72
"TBM2011120505",2011,12,"Winter","HB",-82.445266,27.808966,2,4,3,2,5,32
"TBM2011120506",2011,12,"Winter","HB",-82.41235,27.810916,2,4,0,2,5,26
"TBM2011120507",2011,12,"Winter","HB",-82.396433,27.816733,1,0,0,1,2,8
"TBM2011120508",2011,12,"Winter","HB",-82.426816,27.884383,9,7,10,10,8,88
"TBM2011120801",2011,12,"Winter","MTB",-82.503816,27.71785,2,3,0,0,2,14
"TBM2011120806",2011,12,"Winter","HB",-82.4715,27.820666,8,9,7,9,8,82
"TBM2011120807",2011,12,"Winter","MTB",-82.515083,27.823266,1,0,3,1,2,14
"TBM2011121001",2011,12,"Winter","OTB",-82.572783,27.9612,1,0,0,1,2,8
"TBM2011121006",2011,12,"Winter","OTB",-82.5625,27.980833,2,4,0,2,8,32
"TBM2011121101",2011,12,"Winter","MTB",-82.616683,27.817516,0,0,0,0,0,0
"TBM2011121102",2011,12,"Winter","MTB",-82.595733,27.825583,1,0,0,1,2,8
"TBM2011121103",2011,12,"Winter","OTB",-82.591333,27.865183,4,7,0,5,5,42
"TBM2011121104",2011,12,"Winter","OTB",-82.592066,27.866683,7,10,7,8,8,80
"TBM2011121105",2011,12,"Winter","OTB",-82.621283,27.861266,2,2,3,2,2,22
"TBM2011121204",2011,12,"Winter","LTB",-82.558833,27.64445,1,0,0,1,2,8
"TBM2011121205",2011,12,"Winter","MTB",-82.541833,27.664983,10,9,7,10,10,92
"TBM2012010205",2012,1,"Winter","MTB",-82.633383,27.710016,4,5,0,4,5,36
