"Reference","Project_1","Project_2","Project_3","Sampling_Date","Latitude","Longitude","Zone","Grid","Stratum","effort","Species_record_id","NODCCODE","Scientificname","Commonname","Splittype","Splitlevel","Cells","Number"
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,27,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,9
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,28,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,605
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,29,"8805030300","Menidia spp.","New World silversides","."," .",NA,85
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,30,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,9
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,31,"8835440601","Menticirrhus americanus","Southern Kingfish","."," .",NA,1
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,32,"8835440106","Cynoscion arenarius","Sand Seatrout","."," .",NA,1
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,33,"8804080116","Gambusia holbrooki","Eastern Mosquito Fish","."," .",NA,2
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,34,"8747020201","Anchoa hepsetus","Striped Anchovy","."," .",NA,10
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,35,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,1
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,36,"8747020201","Anchoa hepsetus","Striped Anchovy","."," .",NA,605
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,37,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,1
"TBM2011051207","AM",". ",". ","2011-05-12",27.951416,-82.414316,"C",472,"S",1.4,38,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,1
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,16
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,2,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,33
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,3,"8805030300","Menidia spp.","New World silversides","."," .",NA,25
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,4,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,39
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,5,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,2
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,6,"8835280501","Oligoplites saurus","Leatherjacket","."," .",NA,2
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,7,"8747050200","Brevoortia spp.","Menhadens","."," .",NA,1
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,8,"8820020104","Syngnathus louisianae","Chain Pipefish","."," .",NA,1
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,9,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,1
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,10,"8747020201","Anchoa hepsetus","Striped Anchovy","."," .",NA,4
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,11,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,3
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,12,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,568
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,13,"8738010101","Elops saurus","Ladyfish","."," .",NA,2
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,14,"8836010101","Mugil cephalus","Striped Mullet","."," .",NA,1
"TBM2011051209","AM",". ",". ","2011-05-12",27.946316,-82.3903,"C",60,"S",1.4,15,"8803020202","Strongylura notata","Redfin Needlefish","."," .",NA,1
"TBM2011051301","AM",". ",". ","2011-05-17",28.0088,-82.619416,"A",12,"B",1.4,1,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,3
"TBM2011051301","AM",". ",". ","2011-05-17",28.0088,-82.619416,"A",12,"B",1.4,2,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2011051301","AM",". ",". ","2011-05-17",28.0088,-82.619416,"A",12,"B",1.4,3,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,3
"TBM2011051301","AM",". ",". ","2011-05-17",28.0088,-82.619416,"A",12,"B",1.4,4,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,17
"TBM2011051301","AM",". ",". ","2011-05-17",28.0088,-82.619416,"A",12,"B",1.4,5,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,90
"TBM2011051301","AM",". ",". ","2011-05-17",28.0088,-82.619416,"A",12,"B",1.4,6,"8805030300","Menidia spp.","New World silversides","."," .",NA,16
"TBM2011051301","AM",". ",". ","2011-05-17",28.0088,-82.619416,"A",12,"B",1.4,7,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,1
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,48
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,3,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,3
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,4,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,7
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,5,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,6,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,3
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,7,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,1
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,8,"8826020103","Prionotus scitulus","Leopard Searobin","."," .",NA,2
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,9,"8805030300","Menidia spp.","New World silversides","."," .",NA,116
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,10,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,1
"TBM2011051302","AM",". ",". ","2011-05-17",27.962833,-82.572683,"A",40,"S",1.4,11,"8747020201","Anchoa hepsetus","Striped Anchovy","."," .",NA,1
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,1,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,1
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,13
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,3,"8804040207","Fundulus grandis","Gulf Killifish","."," .",NA,1
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,4,"8804040213","Fundulus similis","Longnose Killifish","."," .",NA,3
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,5,"8804040101","Cyprinodon variegatus","Sheepshead Minnow","."," .",NA,3
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,6,"8804040101","Cyprinodon variegatus","Sheepshead Minnow","."," .",NA,22
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,7,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,3
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,8,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,1
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,9,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,22
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,10,"8805030300","Menidia spp.","New World silversides","."," .",NA,392
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,11,"8804040207","Fundulus grandis","Gulf Killifish","."," .",NA,1
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,12,"8847010701","Microgobius gulosus","Clown Goby","."," .",NA,4
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,13,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,3
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,14,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,275
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,15,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,3
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,16,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,1
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,17,"8804040213","Fundulus similis","Longnose Killifish","."," .",NA,34
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,18,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,19,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,3
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,20,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,2
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,21,"8847010600","Gobiosoma spp.","Gobiosoma Gobies","."," .",NA,1
"TBM2011051303","AM",". ",". ","2011-05-17",27.954566,-82.546383,"A",42,"S",1.4,22,"8804040301","Lucania parva","Rainwater Killifish","."," .",NA,1
"TBM2011051304","AM",". ",". ","2011-05-17",27.900266,-82.5366,"A",88,"B",1.4,1,"8857050302","Paralichthys albigutta","Gulf Flounder","."," .",NA,1
"TBM2011051304","AM",". ",". ","2011-05-17",27.900266,-82.5366,"A",88,"B",1.4,2,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,6
"TBM2011051304","AM",". ",". ","2011-05-17",27.900266,-82.5366,"A",88,"B",1.4,3,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,2
"TBM2011051304","AM",". ",". ","2011-05-17",27.900266,-82.5366,"A",88,"B",1.4,4,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,1
"TBM2011051304","AM",". ",". ","2011-05-17",27.900266,-82.5366,"A",88,"B",1.4,5,"8858020101","Symphurus plagiusa","Blackcheek Tonguefish","."," .",NA,1
"TBM2011051304","AM",". ",". ","2011-05-17",27.900266,-82.5366,"A",88,"B",1.4,6,"8803010399","Hyporhamphus meeki","False Silverstripe Halfbeak","."," .",NA,1
"TBM2011051304","AM",". ",". ","2011-05-17",27.900266,-82.5366,"A",88,"B",1.4,7,"8858030202","Achirus lineatus","Lined Sole","."," .",NA,1
"TBM2011051304","AM",". ",". ","2011-05-17",27.900266,-82.5366,"A",88,"B",1.4,8,"8762020101","Synodus foetens","Inshore Lizardfish","."," .",NA,1
"TBM2011051308","AM",". ",". ","2011-05-17",27.95045,-82.723533,"A",31,"S",1.4,1,"8805030300","Menidia spp.","New World silversides","."," .",NA,27
"TBM2011051308","AM",". ",". ","2011-05-17",27.95045,-82.723533,"A",31,"S",1.4,2,"8747050200","Brevoortia spp.","Menhadens","."," .",NA,3
"TBM2011051308","AM",". ",". ","2011-05-17",27.95045,-82.723533,"A",31,"S",1.4,3,"8836010101","Mugil cephalus","Striped Mullet","."," .",NA,1
"TBM2011051308","AM",". ",". ","2011-05-17",27.95045,-82.723533,"A",31,"S",1.4,4,"8747020202","Anchoa mitchilli","Bay Anchovy","."," .",NA,1
"TBM2011051404","AM",". ",". ","2011-05-18",27.7369,-82.708816,"D",241,"B",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2011051404","AM",". ",". ","2011-05-18",27.7369,-82.708816,"D",241,"B",1.4,2,"8836010101","Mugil cephalus","Striped Mullet","."," .",NA,1
"TBM2011051404","AM",". ",". ","2011-05-18",27.7369,-82.708816,"D",241,"B",1.4,3,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,1
"TBM2011051404","AM",". ",". ","2011-05-18",27.7369,-82.708816,"D",241,"B",1.4,4,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,2
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,1,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,1
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,2,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,402
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,3,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,3
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,4,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,2
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,5,"8860020101","Aluterus schoepfii","Orange Filefish","."," .",NA,1
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,6,"8835390102","Eucinostomus gula","Silver Jenny","."," .",NA,1
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,7,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,3
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,8,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,2
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,9,"8835280501","Oligoplites saurus","Leatherjacket","."," .",NA,1
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,10,"8804040501","Floridichthys carpio","Goldspotted Killifish","."," .",NA,1
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,11,"8803020201","Strongylura marina","Atlantic Needlefish","."," .",NA,1
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,12,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,1
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,13,"8847010603","Gobiosoma robustum","Code Goby","."," .",NA,1
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,14,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,57
"TBM2011051405","AM",". ",". ","2011-05-18",27.742483,-82.7288,"D",240,"A",1.4,15,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,1
"TBM2011051406","AM",". ",". ","2011-05-18",27.74385,-82.742483,"D",239,"A",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,41
"TBM2011051406","AM",". ",". ","2011-05-18",27.74385,-82.742483,"D",239,"A",1.4,2,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,63
"TBM2011051406","AM",". ",". ","2011-05-18",27.74385,-82.742483,"D",239,"A",1.4,3,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,17
"TBM2011051406","AM",". ",". ","2011-05-18",27.74385,-82.742483,"D",239,"A",1.4,4,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,20
"TBM2011051406","AM",". ",". ","2011-05-18",27.74385,-82.742483,"D",239,"A",1.4,5,"8860020703","Stephanolepis hispida","Planehead Filefish","."," .",NA,1
"TBM2011051406","AM",". ",". ","2011-05-18",27.74385,-82.742483,"D",239,"A",1.4,6,"8835430301","Archosargus probatocephalus","Sheepshead","."," .",NA,1
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,1,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,3
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,2,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,6
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,3,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,3
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,4,"8835440301","Bairdiella chrysoura","Silver Perch","."," .",NA,228
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,5,"8835430301","Archosargus probatocephalus","Sheepshead","."," .",NA,3
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,6,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,7,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,174
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,8,"8860020703","Stephanolepis hispida","Planehead Filefish","."," .",NA,2
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,9,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,2
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,10,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,3
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,11,"8835430301","Archosargus probatocephalus","Sheepshead","."," .",NA,1
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,12,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,48
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,13,"8820020113","Syngnathus scovelli","Gulf Pipefish","."," .",NA,1
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,14,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,2
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,15,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,1
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,16,"8820020102","Syngnathus floridae","Dusky Pipefish","."," .",NA,1
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,17,"8803010399","Hyporhamphus meeki","False Silverstripe Halfbeak","."," .",NA,1
"TBM2011060103","AM",". ",". ","2011-06-06",27.607766,-82.562316,"E",373,"A",1.4,18,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,1
"TBM2011060301","AM",". ",". ","2011-06-01",27.50815,-82.617916,"E",444,"B",1.4,1,"8835280501","Oligoplites saurus","Leatherjacket","."," .",NA,3
"TBM2011060301","AM",". ",". ","2011-06-01",27.50815,-82.617916,"E",444,"B",1.4,2,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,3
"TBM2011060301","AM",". ",". ","2011-06-01",27.50815,-82.617916,"E",444,"B",1.4,3,"8835390100","Eucinostomus spp.","Eucinostomus","."," .",NA,8
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,1,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,132
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,2,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,4
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,3,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,3
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,4,"6189010301","Callinectes sapidus","Blue Crab","."," .",NA,1
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,5,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,3
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,6,"8835440401","Leiostomus xanthurus","Spot","."," .",NA,2
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,7,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,3
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,8,"8835400201","Orthopristis chrysoptera","Pigfish","."," .",NA,1
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,9,"8861010208","Sphoeroides nephelus","Southern Puffer","."," .",NA,3
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,10,"8805030300","Menidia spp.","New World silversides","."," .",NA,3
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,11,"8835430201","Lagodon rhomboides","Pinfish","."," .",NA,1
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,12,"8805030300","Menidia spp.","New World silversides","."," .",NA,22
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,13,"8835280501","Oligoplites saurus","Leatherjacket","."," .",NA,12
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,14,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,3
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,15,"6177010102","Farfantepenaeus duorarum","Pink Shrimp","."," .",NA,40
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,16,"8835390111","Eucinostomus harengulus","Tidewater Mojarra","."," .",NA,3
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,17,"8820020104","Syngnathus louisianae","Chain Pipefish","."," .",NA,1
"TBM2011060302","AM",". ",". ","2011-06-01",27.51005,-82.6182,"E",444,"S",1.4,18,"8835440102","Cynoscion nebulosus","Spotted Seatrout","."," .",NA,2
